2,劉茂羣,107年直轄市議員選舉,首次申報,1070723,營利事業捐贈收入,耀科投資有限公司,12727294,200000.00,0.00,,金錢,桃園市八德區****,,
3,劉茂羣,107年直轄市議員選舉,首次申報,1070723,營利事業捐贈收入,耀鴻投資有限公司,12728548,100000.00,0.00,,金錢,桃園市桃園區****,,
49,劉茂羣,107年直轄市議員選舉,首次申報,1071123,營利事業捐贈收入,耀登科技股份有限公司,23573774,500000.00,0.00,,金錢,桃園市八德區****,,
