138,蔡其昌,111年臺中市市長選舉,首次申報,1110905,宣傳支出,域動行銷股份有限公司,24450379,0.00,105000.00,,,,製作競選物品或宣傳廣告費用（廣告費）,金錢,臺北市松山區****,,否,,,,,,,
358,蔡其昌,111年臺中市市長選舉,首次申報,1111025,宣傳支出,城動行銷股份有限公司,24450379,0.00,155211.00,,,,製作競選物品或宣傳廣告費用（廣告費）,金錢,臺北市松山區****,,否,,,,,,,
502,陳其邁,111年高雄市市長選舉,首次申報,1111110,宣傳支出,中華電信股份有限公司,96979933,0.00,300000.00,,,,廣告刊登,金錢,臺北市中正區****,,否,,,,,,,
558,陳其邁,111年高雄市市長選舉,首次申報,1111116,宣傳支出,中華電信股份有限公司,96979933,0.00,500000.00,,,,廣告刊登,金錢,臺北市中正區****,,否,,,,,,,
85,馬見,111年新北市議員選舉,首次申報,1110610,雜支支出,中華電信股份有限公司,96979933,0.00,2407.00,,,,電信費用,金錢,,,否,,,,,,,
177,馬見,111年新北市議員選舉,首次申報,1110711,雜支支出,中華電信股份有限公司,96979933,0.00,2714.00,,,,電信費用,金錢,,,否,,,,,,,
274,馬見,111年新北市議員選舉,首次申報,1110810,雜支支出,中華電信股份有限公司,96979933,0.00,2709.00,,,,電信費用,金錢,,,否,,,,,,,
402,馬見,111年新北市議員選舉,首次申報,1110912,雜支支出,中華電信股份有限公司,96979933,0.00,2941.00,,,,電信費用,金錢,,,否,,,,,,,
6,劉仁照,111年桃園市議員選舉,首次申報,1110512,雜支支出,台灣碩網網路娛樂股份有限公司,70811495,0.00,307.00,,,,網際網路費用,金錢,,,否,,,,,,,
99,劉仁照,111年桃園市議員選舉,首次申報,1110914,雜支支出,台灣碩網網路娛樂股份有限公司,70811495,0.00,307.00,,,,網際網路費用,金錢,,,否,,,,,,,
193,劉仁照,111年桃園市議員選舉,首次申報,1111019,雜支支出,台灣碩網網路娛樂股份有限公司,70811495,0.00,307.00,,,,網際網路費用,金錢,,,否,,,,,,,
121,張桂綿,111年桃園市議員選舉,首次申報,1111130,宣傳支出,中華黃頁多媒體整合行銷股份有限公司,28465676,0.00,151567.00,,,,發送電信簡訊費用,金錢,臺北市信義路****,,否,,,,,,,
209,林佳瑋,111年桃園市議員選舉,首次申報,1110827,交通旅運支出,中華電信,96979933,0.00,60.00,,,,停車費,金錢,臺北市****,,否,,,,,,,
