99,李錫錕,107年直轄市市長選舉,首次申報,1071031,雜支支出,綠界科技股份有限公司,97025978,0.00,676.00,第三方支付手續費,金錢,,(02)*****,
101,李錫錕,107年直轄市市長選舉,首次申報,1071121,雜支支出,綠界科技股份有限公司,97025978,0.00,1762.00,第三方支付手續費,金錢,,,
