28,柯呈枋,109年立法委員選舉,首次申報,1081120,營利事業捐贈收入,台灣百和工業股份有限公司,09468343,200000.00,0.00,,金錢,彰化縣和美鎮****,,
41,陳秀寳,109年立法委員選舉,首次申報,1081129,營利事業捐贈收入,台灣百和工業股份有限公司,09468343,200000.00,0.00,,金錢,和美鎮好修里****,,
2860,蔡英文,109年總統、副總統選舉,首次申報,1081001,營利事業捐贈收入,台灣百和工業股份有限公司,09468343,1000000.00,0.00,,金錢,彰化縣和美鎮****,,
