2,許秀宜,111年桃園市觀音區金湖里里長選舉,首次申報,1111012,營利事業捐贈收入,向鋒投資股份有限公司,70684110,100000.00,0.00,現金,1111018,,,金錢,桃園市大園區****,,,,,,,,,
51,廖宜琨,111年新北市議員選舉,首次申報,1111004,營利事業捐贈收入,世紀鋼鐵結構股份有限公司,22649001,200000.00,0.00,匯款,1111005,已返還,,金錢,桃園市觀音區****,0989*****,,,,,,,,
1,吳宗憲,111年桃園市議員選舉,首次申報,1111021,營利事業捐贈收入,祥鼎投資股份有限公司,16010932,200000.00,0.00,現金,1111021,,,金錢,桃園市大園區****,0989*****,,,,,,,,
144,李曉鐘,111年桃園市議員選舉,首次申報,1111124,營利事業捐贈收入,祥鼎投資股份有限公司,16010932,100000.00,0.00,現金,1111206,,,金錢,桃園市大園區****,,,,,,,,,
30,林政賢,111年桃園市議員選舉,首次申報,1111101,營利事業捐贈收入,向鋒投資股份有限公司,70684110,100000.00,0.00,現金,1111110,,,金錢,桃園市大園區****,0913*****,,,,,,,,
26,游吾和,111年桃園市議員選舉,首次申報,1111101,營利事業捐贈收入,向鋒投資股份有限公司,70684110,100000.00,0.00,現金,1111101,,,金錢,桃園市大園區****,0970*****,,,,,,,,
34,許更生,111年桃園市議員選舉,首次申報,1111123,營利事業捐贈收入,向鋒投資股份有限公司,70684110,100000.00,0.00,現金,1111124,,,金錢,桃園市大園區****,,,,,,,,,
65,邱奕勝,111年桃園市議員選舉,首次申報,1111122,營利事業捐贈收入,祥鼎投資股份有限公司,16010932,100000.00,0.00,匯款,1111122,,,金錢,桃園市大園區****,,,,,,,,,
40,陳韋曄,111年桃園市議員選舉,首次申報,1111121,營利事業捐贈收入,祥鼎投資股份有限公司,16010932,100000.00,0.00,現金,1111124,,,金錢,桃園市大園區****,0970*****,,,,,,,,
41,陳韋曄,111年桃園市議員選舉,首次申報,1111121,營利事業捐贈收入,向鋒投資股份有限公司,70684110,100000.00,0.00,現金,1111124,,,金錢,桃園市大園區****,0913*****,,,,,,,,
110,闕枚莎,111年臺北市議員選舉,首次申報,1111013,營利事業捐贈收入,祥鼎投資股份有限公司,16010932,200000.00,0.00,現金,1111013,已返還,,金錢,桃園市大園區****,03-4*****,,,,,,,,
184,闕枚莎,111年臺北市議員選舉,首次申報,1111108,營利事業捐贈收入,祥鼎投資股份有限公司,16010932,100000.00,0.00,匯款,1111108,,,金錢,桃園市大園區****,,,,,,,,,
