114,蔡沐霖,109年立法委員選舉,首次申報,1081215,雜支支出,中華電信,96979933,0.00,1405.00,電信費用,金錢,臺北市中正區****,,
245,蔡沐霖,109年立法委員選舉,首次申報,1090110,雜支支出,中華電信,96979933,0.00,1045.00,電信費用,金錢,臺北市中正區****,,
44,高鈺婷,109年立法委員選舉,首次申報,1080703,雜支支出,中華黃頁多媒體整合行銷股份有限公司,28465676,0.00,80.00,書報雜誌費用,金錢,臺北市大安區****,,
109,高鈺婷,109年立法委員選舉,首次申報,1080814,雜支支出,中華電信股份有限公司,96979933,0.00,1516.00,電信費用,金錢,臺北市中正區****,,
721,高鈺婷,109年立法委員選舉,首次申報,1081220,雜支支出,中華電信股份有限公司,96979933,0.00,1899.00,電信費用,金錢,,,
729,高鈺婷,109年立法委員選舉,首次申報,1081223,雜支支出,中華電信股份有限公司,96979933,0.00,75.00,電信費用,金錢,,,
745,高鈺婷,109年立法委員選舉,首次申報,1081226,宣傳支出,中華郵政股份有限公司,96979933,0.00,276.00,郵寄競選物品或宣傳廣告支出,金錢,,,
795,高鈺婷,109年立法委員選舉,首次申報,1090106,雜支支出,中華電信股份有限公司,96979933,0.00,2150.00,電信費用,金錢,,,
865,高鈺婷,109年立法委員選舉,首次申報,1090113,雜支支出,中華電信股份有限公司,96979933,0.00,75.00,電信費用,金錢,,,
8,蔡其昌,109年立法委員選舉,首次申報,1080606,雜支支出,中華電信(股)公司,96979933,0.00,793.00,電信費用,金錢,臺中市大甲區****,0800*****,
88,蔡其昌,109年立法委員選舉,首次申報,1080625,雜支支出,中華電信(股)公司,96979933,0.00,75.00,電信費用,金錢,臺中市清水區****,0800*****,
89,蔡其昌,109年立法委員選舉,首次申報,1080625,雜支支出,中華電信(股)公司,96979933,0.00,138.00,電信費用,金錢,臺中市清水區****,0800*****,
155,蔡其昌,109年立法委員選舉,首次申報,1080703,雜支支出,中華電信(股)公司,96979933,0.00,133.00,電信費用,金錢,,,
164,蔡其昌,109年立法委員選舉,首次申報,1080704,雜支支出,中華電信,96979933,0.00,1785.00,電信費用,金錢,,,
165,蔡其昌,109年立法委員選舉,首次申報,1080704,雜支支出,中華電信,96979933,0.00,127.00,電信費用,金錢,,,
166,蔡其昌,109年立法委員選舉,首次申報,1080704,雜支支出,中華電信,96979933,0.00,729.00,電信費用,金錢,,,
198,蔡其昌,109年立法委員選舉,首次申報,1080708,雜支支出,中華電信,96979933,0.00,2882.00,電信費用,金錢,,,
205,蔡其昌,109年立法委員選舉,首次申報,1080709,雜支支出,中華電信,96979933,0.00,1133.00,電信費用,金錢,,,
273,蔡其昌,109年立法委員選舉,首次申報,1080723,雜支支出,中華電信(股)公司,96979933,0.00,146.00,電信費用,金錢,,,
274,蔡其昌,109年立法委員選舉,首次申報,1080723,雜支支出,中華電信(股)公司,96979933,0.00,2652.00,電信費用,金錢,,,
275,蔡其昌,109年立法委員選舉,首次申報,1080723,雜支支出,中華電信(股)公司,96979933,0.00,75.00,電信費用,金錢,,,
296,蔡其昌,109年立法委員選舉,首次申報,1080726,雜支支出,中華電信,96979933,0.00,136.00,電信費用,金錢,,,
311,蔡其昌,109年立法委員選舉,首次申報,1080729,雜支支出,中華電信,96979933,0.00,101.00,電信費用,金錢,,,
372,蔡其昌,109年立法委員選舉,首次申報,1080807,雜支支出,中華電信,96979933,0.00,742.00,電信費用,金錢,,,
381,蔡其昌,109年立法委員選舉,首次申報,1080808,雜支支出,中華電信,96979933,0.00,1133.00,電信費用,金錢,,,
471,蔡其昌,109年立法委員選舉,首次申報,1080822,雜支支出,中華電信,96979933,0.00,2670.00,電信費用,金錢,,,
484,蔡其昌,109年立法委員選舉,首次申報,1080824,雜支支出,中華電信,96979933,0.00,151.00,電信費用,金錢,,,
