35,馬文君,109年立法委員選舉,首次申報,1081118,宣傳支出,中華郵政股份有限公司,03741302,0.00,13784.00,郵寄競選物品或宣傳廣告支出,金錢,台北市大安區****,,
132,馬文君,109年立法委員選舉,首次申報,1081205,宣傳支出,中華郵政股份有限公司,03741302,0.00,1380.00,郵寄競選物品或宣傳廣告支出,金錢,台北市大安區****,,
422,馬文君,109年立法委員選舉,首次申報,1081230,宣傳支出,中華郵政股份有限公司,03741302,0.00,542.00,郵寄競選物品或宣傳廣告支出,金錢,台北市大安區****,,
490,馬文君,109年立法委員選舉,首次申報,1090106,宣傳支出,中華郵政股份有限公司,03741302,0.00,2563.00,郵寄競選物品或宣傳廣告支出,金錢,台北市大安區****,,
81,王美惠,109年立法委員選舉,首次申報,1081018,宣傳支出,中華郵政(股)公司,03741302,0.00,28.00,郵寄競選物品或宣傳廣告支出,金錢,臺北市金山南****,,
133,王美惠,109年立法委員選舉,首次申報,1081031,宣傳支出,中華郵政(股)公司,03741302,0.00,28.00,郵寄競選物品或宣傳廣告支出,金錢,臺北市金山南****,,
137,王美惠,109年立法委員選舉,首次申報,1081101,宣傳支出,中華郵政(股)公司,03741302,0.00,130.00,郵寄競選物品或宣傳廣告支出,金錢,臺北市金山南****,,
138,王美惠,109年立法委員選舉,首次申報,1081101,宣傳支出,中華郵政(股)公司,03741302,0.00,28.00,郵寄競選物品或宣傳廣告支出,金錢,臺北市金山南****,,
187,王美惠,109年立法委員選舉,首次申報,1081106,宣傳支出,中華郵政(股)公司,03741302,0.00,28.00,郵寄競選物品或宣傳廣告支出,金錢,臺北市金山南****,,
200,王美惠,109年立法委員選舉,首次申報,1081108,宣傳支出,中華郵政(股)公司,03741302,0.00,36.00,郵寄競選物品或宣傳廣告支出,金錢,臺北市金山南****,,
257,王美惠,109年立法委員選舉,首次申報,1081115,宣傳支出,中華郵政股份有限公司,03741302,0.00,56.00,郵寄競選物品或宣傳廣告支出,金錢,臺北市金山南****,,
324,王美惠,109年立法委員選舉,首次申報,1081122,宣傳支出,中華郵政股份有限公司,03741302,0.00,112.00,郵寄競選物品或宣傳廣告支出,金錢,臺北市金山南****,,
