3842,侯友宜,107年直轄市市長選舉,首次申報,1071025,營利事業捐贈收入,達泰投資股份有限公司,16743605,500000.00,0.00,,金錢,臺北市大安區****,,
3889,侯友宜,107年直轄市市長選舉,首次申報,1071030,營利事業捐贈收入,燿華電子股份有限公司,05637971,500000.00,0.00,,金錢,新北市土城區****,,
142,鄭文燦,107年直轄市市長選舉,首次申報,1071105,營利事業捐贈收入,富喬工業股份有限公司,16834268,500000.00,0.00,,金錢,雲林縣斗六市****,,
909,陳其邁,107年直轄市市長選舉,首次申報,1071116,營利事業捐贈收入,富喬工業股份有限公司,16834268,500000.00,0.00,,金錢,雲林縣斗六市****,02-2*****,
48,劉哲彰,107年直轄市議員選舉,首次申報,1071011,營利事業捐贈收入,燿華電子股份有限公司,05637971,250000.00,0.00,,金錢,新北市土城區****,02-2*****,
49,劉哲彰,107年直轄市議員選舉,首次申報,1071011,營利事業捐贈收入,達泰投資股份有限公司,16743605,250000.00,0.00,,金錢,臺北市大安區****,02-2*****,
3,蘇家明,107年直轄市議員選舉,首次申報,1071116,營利事業捐贈收入,燿華電子股份有限公司,05637971,250000.00,0.00,,金錢,新北市土城區****,,
4,蘇家明,107年直轄市議員選舉,首次申報,1071116,營利事業捐贈收入,達泰投資股份有限公司,16743605,250000.00,0.00,,金錢,臺北市大安區****,,
58,王立任,107年直轄市議員選舉,首次申報,1071029,營利事業捐贈收入,慶通投資股份有限公司,96985082,100000.00,0.00,,金錢,臺中市梧棲區****,2656*****,
69,王立任,107年直轄市議員選舉,首次申報,1071106,營利事業捐贈收入,慶通投資股份有限公司,96985082,100000.00,0.00,,金錢,臺中市梧棲區****,2656*****,
52,吳志剛,107年直轄市議員選舉,首次申報,1071018,營利事業捐贈收入,燿華電子股份有限公司,05637971,250000.00,0.00,,金錢,新北市土城區****,(02)*****,
55,吳志剛,107年直轄市議員選舉,首次申報,1071019,營利事業捐贈收入,達泰投資股份有限公司,16743605,250000.00,0.00,,金錢,臺北市大安區****,(02)*****,
71,王欣儀,107年直轄市議員選舉,首次申報,1071020,營利事業捐贈收入,富喬工業股份有限公司,16834268,300000.00,0.00,,金錢,雲林縣斗六市****,（02）*****,
83,耿葳,107年直轄市議員選舉,首次申報,1071019,營利事業捐贈收入,富喬工業股份有限公司,16834268,300000.00,0.00,,金錢,雲林縣斗六市****,2735*****,
14,鍾小平,107年直轄市議員選舉,首次申報,1071008,營利事業捐贈收入,燿華電子股份有限公司,05637971,250000.00,0.00,,金錢,新北市土城區****,,
15,鍾小平,107年直轄市議員選舉,首次申報,1071008,營利事業捐贈收入,達泰投資股份有限公司,16743605,250000.00,0.00,,金錢,臺北市大安區****,,
1,黃芳蘭,107年縣(市)議員選舉,首次申報,1071024,營利事業捐贈收入,富喬工業股份有限公司,16834268,400000.00,0.00,,金錢,雲林縣斗六市****,,
75,林姿妙,107年縣(市)長選舉,首次申報,1071031,營利事業捐贈收入,燿華電子股份有限公司,05637971,250000.00,0.00,,金錢,新北市土城區****,02-2*****,
76,林姿妙,107年縣(市)長選舉,首次申報,1071031,營利事業捐贈收入,達泰投資股份有限公司,16743605,250000.00,0.00,,金錢,臺北市大安區****,02-2*****,
130,陳歐珀,107年縣(市)長選舉,首次申報,1071026,營利事業捐贈收入,燿華電子股份有限公司,05637971,250000.00,0.00,,金錢,新北市土城區****,02-2*****,
131,陳歐珀,107年縣(市)長選舉,首次申報,1071026,營利事業捐贈收入,達泰投資股份有限公司,16743605,250000.00,0.00,,金錢,臺北市大安區****,02-2*****,
