216,許淑華,109年立法委員選舉,首次申報,1081104,雜支支出,嘉里大榮物流股份有限公司,51015548,0.00,440.00,貨運費用,金錢,,"02 2*****",
41,李昆澤,109年立法委員選舉,首次申報,1080515,宣傳支出,嘉里大榮物流,51015548,0.00,212.00,郵寄競選物品或宣傳廣告支出,金錢,,,
