104,蔣萬安,111年臺北市市長選舉,首次申報,1110804,營利事業捐贈收入,宜鴻投資股份有限公司,16821165,300000.00,0.00,匯款,1110804,,,金錢,高雄市三民區****,07-2*****,,,,,,,,
7,康裕成,111年高雄市議員選舉,首次申報,1110804,營利事業捐贈收入,宜鴻投資股份有限公司,16821165,50000.00,0.00,匯款,1110804,,,金錢,高雄市三民區****,,,,,,,,,
