33387,蔡英文,109年總統、副總統選舉,首次申報,1090106,營利事業捐贈收入,旺宏電子股份有限公司,22099548,1000000.00,0.00,,金錢,新竹市力行路****,,
68587,韓國瑜,109年總統、副總統選舉,首次申報,1081227,營利事業捐贈收入,旺宏電子股份有限公司,22099548,1000000.00,0.00,,金錢,新竹市科學園****,,
