67963,韓國瑜,109年總統、副總統選舉,首次申報,1081226,營利事業捐贈收入,港中龍投資股份有限公司,16123491,1000000.00,0.00,,金錢,高雄市前金區****,,
67964,韓國瑜,109年總統、副總統選舉,首次申報,1081226,營利事業捐贈收入,節能互利股份有限公司,16124323,1000000.00,0.00,,金錢,高雄市苓雅區****,,
