854,侯友宜,111年新北市市長選舉,首次申報,1111026,營利事業捐贈收入,燿華電子股份有限公司,05637971,500000.00,0.00,匯款,1111026,,,金錢,新北市土城區****,,,,,,,,,
855,侯友宜,111年新北市市長選舉,首次申報,1111026,營利事業捐贈收入,達泰投資股份有限公司,16743605,500000.00,0.00,匯款,1111026,,,金錢,臺北市大安區****,,,,,,,,,
702,蔡其昌,111年臺中市市長選舉,首次申報,1111026,營利事業捐贈收入,台中港倉儲裝卸股份有限公司,52364797,500000.00,0.00,匯款,1111026,已返還,,金錢,臺中市梧棲區****,02-2*****,,,,,,,,
1480,蔣萬安,111年臺北市市長選舉,首次申報,1111019,營利事業捐贈收入,燿華電子股份有限公司,05637971,400000.00,0.00,匯款,1111019,,,金錢,新北市土城區****,02-2*****,,,,,,,,
1481,蔣萬安,111年臺北市市長選舉,首次申報,1111019,營利事業捐贈收入,達泰投資股份有限公司,16743605,300000.00,0.00,匯款,1111019,,,金錢,台北市敦化南****,02-2*****,,,,,,,,
1597,蔣萬安,111年臺北市市長選舉,首次申報,1111024,營利事業捐贈收入,富喬工業股份有限公司,16834268,300000.00,0.00,匯款,1111024,,,金錢,雲林縣斗六市****,02-2*****,,,,,,,,
147,許淑華,111年南投縣縣長選舉,首次申報,1111026,營利事業捐贈收入,達泰投資股份有限公司,16743605,300000.00,0.00,匯款,1111026,,,金錢,臺北市敦化南****,02-2*****,,,,,,,,
148,許淑華,111年南投縣縣長選舉,首次申報,1111026,營利事業捐贈收入,台中港倉儲裝卸股份有限公司,52364797,200000.00,0.00,匯款,1111026,已返還,,金錢,臺中市梧棲區****,02-2*****,,,,,,,,
69,翁章梁,111年嘉義縣縣長選舉,首次申報,1111026,營利事業捐贈收入,燿華電子股份有限公司,05637971,200000.00,0.00,匯款,1111026,,,金錢,新北市土城區****,,,,,,,,,
72,翁章梁,111年嘉義縣縣長選舉,首次申報,1111026,營利事業捐贈收入,達泰投資股份有限公司,16743605,200000.00,0.00,匯款,1111026,,,金錢,臺北市大安區****,,,,,,,,,
74,翁章梁,111年嘉義縣縣長選舉,首次申報,1111026,營利事業捐贈收入,台中港倉儲裝卸股份有限公司,52364797,200000.00,0.00,匯款,1111026,已返還,,金錢,臺中市梧棲區****,,,,,,,,,
73,謝國樑,111年基隆市市長選舉,首次申報,1111026,營利事業捐贈收入,燿華電子股份有限公司,05637971,300000.00,0.00,匯款,1111026,,,金錢,新北市土城區****,02-2*****,,,,,,,,
74,謝國樑,111年基隆市市長選舉,首次申報,1111026,營利事業捐贈收入,達泰投資股份有限公司,16743605,200000.00,0.00,匯款,1111026,,,金錢,臺北市大安區****,02-2*****,,,,,,,,
76,林姿妙,111年宜蘭縣縣長選舉,首次申報,1111031,營利事業捐贈收入,燿華電子股份有限公司,05637971,300000.00,0.00,匯款,1111031,,,金錢,新北市土城區****,02-2*****,,,,,,,,
77,林姿妙,111年宜蘭縣縣長選舉,首次申報,1111031,營利事業捐贈收入,達泰投資股份有限公司,16743605,200000.00,0.00,匯款,1111031,,,金錢,臺北市大安區****,02-2*****,,,,,,,,
109,楊文科,111年新竹縣縣長選舉,首次申報,1111026,營利事業捐贈收入,燿華電子股份有限公司,05637971,300000.00,0.00,匯款,1111026,,,金錢,新北市土城區****,,,,,,,,,
110,楊文科,111年新竹縣縣長選舉,首次申報,1111026,營利事業捐贈收入,達泰投資股份有限公司,16743605,300000.00,0.00,匯款,1111026,,,金錢,臺北市大安區****,,,,,,,,,
