1353,侯友宜,107年直轄市市長選舉,首次申報,1070928,雜支支出,台灣數位寬頻有線電視股份有限公司,97164529,0.00,2530.00,數位有線電視申裝,金錢,新北市板橋區****,0282*****,
40,劉美芳,107年直轄市議員選舉,首次申報,1071217,宣傳支出,大豐有線電視股份有限公司,96974228,0.00,27000.00,第四台廣告,金錢,新北市土城區****,,
4,彭成龍,107年直轄市議員選舉,首次申報,1071101,宣傳支出,大豐有線電視股份有限公司,96974228,0.00,27000.00,播送、傳送或刊登宣傳廣告支出,金錢,新北市土城區****,8253*****,
18,林金結,107年直轄市議員選舉,首次申報,1071031,宣傳支出,大豐有線電視股份有限公司,96974228,0.00,27000.00,播送、傳送或刊登宣傳廣告支出,金錢,新北市土城區****,02-8*****,
70,江怡臻,107年直轄市議員選舉,首次申報,1070924,雜支支出,大大寬頻,79960093,0.00,1130.00,網路連線費,金錢,新北市土城區****,,
493,江怡臻,107年直轄市議員選舉,首次申報,1071130,雜支支出,大大寬頻(股),79960093,0.00,1500.00,網際網路費用,金錢,新北市土城區****,,
222,王汝聰,107年直轄市議員選舉,首次申報,1070906,租用競選辦事處支出,大豐有線電視股份有限公司,96974228,0.00,5860.00,租買辦公設備支出,金錢,新北市土城區****,,
67,李雅慧,107年直轄市議員選舉,首次申報,1070709,雜支支出,高雄大大新寬頻股份有限公司,42791856,0.00,4680.00,網路費,金錢,高雄市苓雅區****,(07)*****,
68,李雅慧,107年直轄市議員選舉,首次申報,1070709,雜支支出,新高雄有線電視股份有限公司,54383460,0.00,1340.00,第四台,金錢,高雄市苓雅區****,(07)*****,
221,李雅慧,107年直轄市議員選舉,首次申報,1070930,雜支支出,新高雄有線電視股份有限公司,54383460,0.00,1500.00,收視費,金錢,高雄市苓雅區****,(07)*****,
