65,卜學明,107年村(里)長選舉,首次申報,1071220,宣傳支出,中華電信股份有限公司,96979933,0.00,2444.00,支..發送簡訊電信費用,金錢,臺北市中正區****,,
16,唐聖捷,107年直轄市議員選舉,首次申報,1070614,租用競選辦事處支出,中華電信股份有限公司,96979933,0.00,500.00,發送電信簡訊支出(市內電話租用)新莊辦公室,金錢,新北市新莊區****,,
17,唐聖捷,107年直轄市議員選舉,首次申報,1070614,租用競選辦事處支出,中華電信股份有限公司,96979933,0.00,500.00,發送電信簡訊支出(市內電話租用林口),金錢,新北市新莊區****,,
32,林國春,107年直轄市議員選舉,首次申報,1071029,雜支支出,中華電信,96979933,0.00,2429.00,電信費用,金錢,,,
65,王汝聰,107年直轄市議員選舉,首次申報,1070720,雜支支出,youth台北八德店,97280040,0.00,11900.00,"apple watch加網卡",金錢,,,
332,王汝聰,107年直轄市議員選舉,首次申報,1071012,雜支支出,YOUTH,97280040,0.00,690.00,雜項購置或修繕費用,金錢,台北市中正區****,,
92,劉仁照,107年直轄市議員選舉,首次申報,1071107,雜支支出,中華電信股份有限公司,96979933,0.00,2478.00,電信費用,金錢,,,
93,劉仁照,107年直轄市議員選舉,首次申報,1071108,雜支支出,中華電信股份有限公司,96979933,0.00,1551.00,電信費用,金錢,,,
106,劉仁照,107年直轄市議員選舉,首次申報,1071116,雜支支出,中華電信股份有限公司,96979933,0.00,602.00,電信費用,金錢,,,
67,舒翠玲,107年直轄市議員選舉,首次申報,1070919,宣傳支出,中華電信股份有限公司,96979933,0.00,90000.00,發送電信簡訊支出,金錢,桃園市中壢區****,,
162,阮啓平,107年直轄市議員選舉,首次申報,1070910,雜支支出,中華電信股份有限公司,96979933,0.00,1146.00,電信費用,金錢,,,
238,阮啓平,107年直轄市議員選舉,首次申報,1071003,雜支支出,中華電信股份有限公司,96979933,0.00,1697.00,電信費用,金錢,,,
443,阮啓平,107年直轄市議員選舉,首次申報,1071109,雜支支出,中華電信股份有限公司,96979933,0.00,1686.00,電信費用,金錢,,,
49,周柏雅,107年直轄市議員選舉,第一次賸餘,1081223,參加公職人員選舉使用支出,中華電信股份有限公司,96979933,0.00,3464.00,電信費用,金錢,,,
