192,羅致政,109年立法委員選舉,首次申報,1080621,宣傳支出,互動資通股份有限公司,28020674,0.00,20000.00,播送、傳送或刊登宣傳廣告支出,金錢,新北市新店區****,,
366,陳明義,109年立法委員選舉,首次申報,1081106,宣傳支出,互動資通股份有限公司,28020674,0.00,40000.00,發送電信簡訊支出,金錢,新北市新店區****,8913*****,
567,陳明義,109年立法委員選舉,首次申報,1081218,宣傳支出,互動資通股份有限公司,28020674,0.00,80000.00,發送電信簡訊支出,金錢,新北市新店區****,8913*****,
1497,費鴻泰,109年立法委員選舉,首次申報,1081231,宣傳支出,互動資通股份有限公司,28020674,0.00,75000.00,播送、傳送或刊登宣傳廣告支出,金錢,新北市新店區****,(02)*****,
12,阮昭雄,109年立法委員選舉,首次申報,1081002,宣傳支出,互動資通股份有限公司,28020674,0.00,10000.00,發送電信簡訊支出,金錢,,,
28,阮昭雄,109年立法委員選舉,首次申報,1081014,宣傳支出,互動資通股份有限公司,28020674,0.00,5510.00,發送電信簡訊支出,金錢,,,
97,阮昭雄,109年立法委員選舉,首次申報,1081119,宣傳支出,互動資通股份有限公司,28020674,0.00,10000.00,發送電信簡訊支出,金錢,,,
150,阮昭雄,109年立法委員選舉,首次申報,1081203,宣傳支出,互動資通股份有限公司,28020674,0.00,10000.00,發送電信簡訊支出,金錢,,,
169,阮昭雄,109年立法委員選舉,首次申報,1081210,宣傳支出,互動資通股份有限公司,28020674,0.00,10000.00,發送電信簡訊支出,金錢,,,
209,阮昭雄,109年立法委員選舉,首次申報,1081217,宣傳支出,互動資通股份有限公司,28020674,0.00,15000.00,發送電信簡訊支出,金錢,,,
225,阮昭雄,109年立法委員選舉,首次申報,1081223,宣傳支出,互動資通股份有限公司,28020674,0.00,10000.00,發送電信簡訊支出,金錢,,,
303,阮昭雄,109年立法委員選舉,首次申報,1090102,宣傳支出,互動資通股份有限公司,28020674,0.00,10000.00,發送電信簡訊支出,金錢,,,
364,阮昭雄,109年立法委員選舉,首次申報,1090118,宣傳支出,互動資通股份有限公司,28020674,0.00,10000.00,發送電信簡訊支出,金錢,,,
8,陳超明,109年立法委員選舉,首次申報,1080911,宣傳支出,互動資通股份有限公司,28020674,0.00,74000.00,發送電信簡訊支出,金錢,新北市新店區****,,
1313,陳超明,109年立法委員選舉,首次申報,1081226,宣傳支出,互動資通股份有限公司,28020674,0.00,100000.00,發送電信簡訊支出,金錢,新北市新店區****,,
1696,陳超明,109年立法委員選舉,首次申報,1090109,宣傳支出,互動資通股份有限公司,28020674,0.00,100000.00,發送電信簡訊支出,金錢,新北市新店區****,,
354,李昆澤,109年立法委員選舉,首次申報,1080814,宣傳支出,互動資通股份有限公司,28020674,0.00,41340.00,發送電信簡訊支出,金錢,新北市新店區****,8913*****,
377,李昆澤,109年立法委員選舉,首次申報,1080820,宣傳支出,互動資通股份有限公司,28020674,0.00,76000.00,發送電信簡訊支出,金錢,新北市新店區****,8913*****,
418,李昆澤,109年立法委員選舉,首次申報,1080828,宣傳支出,互動資通股份有限公司,28020674,0.00,76000.00,發送電信簡訊支出,金錢,新北市新店區****,8913*****,
659,李昆澤,109年立法委員選舉,首次申報,1081023,宣傳支出,互動資通股份有限公司,28020674,0.00,76000.00,發送電信簡訊支出,金錢,新北市新店區****,,
1046,李昆澤,109年立法委員選舉,首次申報,1081218,宣傳支出,互動資通股份有限公司,28020674,0.00,76000.00,發送電信簡訊支出,金錢,新北市新店區****,,
1139,李昆澤,109年立法委員選舉,首次申報,1081230,宣傳支出,互動資通股份有限公司,28020674,0.00,76000.00,發送電信簡訊支出,金錢,新北市新店區****,,
