57,楊文科,111年新竹縣縣長選舉,首次申報,1111006,營利事業捐贈收入,所羅門股份有限公司,23640801,1000000.00,0.00,票據,1111006,,,金錢,臺北市內湖區****,0287*****,,,,,,,,
58,楊文科,111年新竹縣縣長選舉,首次申報,1111006,營利事業捐贈收入,富相科技股份有限公司,23819587,1000000.00,0.00,票據,1111006,,,金錢,臺北市內湖區****,0287*****,,,,,,,,
