98,陳亭妃,109年立法委員選舉,首次申報,1080527,雜支支出,亞太電信股份有限公司,70771579,0.00,885.00,電信費用,金錢,,,
141,陳亭妃,109年立法委員選舉,首次申報,1080612,雜支支出,亞太電信股份有限公司,70771579,0.00,14043.00,電信費用,金錢,,,
198,陳亭妃,109年立法委員選舉,首次申報,1080705,雜支支出,亞太電信股份有限公司,70771579,0.00,885.00,電信費用,金錢,,,
210,陳亭妃,109年立法委員選舉,首次申報,1080715,雜支支出,亞太電信股份有限公司,70771579,0.00,13967.00,電信費用,金錢,,,
258,陳亭妃,109年立法委員選舉,首次申報,1080731,雜支支出,亞太電信股份有限公司,70771579,0.00,885.00,電信費用,金錢,,,
293,陳亭妃,109年立法委員選舉,首次申報,1080815,雜支支出,亞太電信股份有限公司,70771579,0.00,13926.00,電信費用,金錢,,,
314,陳亭妃,109年立法委員選舉,首次申報,1080823,雜支支出,亞太電信股份有限公司,70771579,0.00,885.00,電信費用,金錢,,,
350,陳亭妃,109年立法委員選舉,首次申報,1080904,雜支支出,亞太電信股份有限公司,70771579,0.00,1854.00,電信費用,金錢,,,
351,陳亭妃,109年立法委員選舉,首次申報,1080904,雜支支出,亞太電信股份有限公司,70771579,0.00,13970.00,電信費用,金錢,,,
403,陳亭妃,109年立法委員選舉,首次申報,1080925,雜支支出,亞太電信股份有限公司,70771579,0.00,885.00,電信費用,金錢,,,
472,陳亭妃,109年立法委員選舉,首次申報,1081015,雜支支出,亞太電信股份有限公司,70771579,0.00,14001.00,電信費用,金錢,,,
565,陳亭妃,109年立法委員選舉,首次申報,1081105,雜支支出,亞太電信股份有限公司,70771579,0.00,885.00,電信費用,金錢,,,
592,陳亭妃,109年立法委員選舉,首次申報,1081112,雜支支出,亞太電信股份有限公司,70771579,0.00,13943.00,電信費用,金錢,,,
689,陳亭妃,109年立法委員選舉,首次申報,1081125,雜支支出,亞太電信股份有限公司,70771579,0.00,885.00,電信費用,金錢,,,
882,陳亭妃,109年立法委員選舉,首次申報,1081224,雜支支出,亞太電信股份有限公司,70771579,0.00,885.00,電信費用,金錢,,,
945,陳亭妃,109年立法委員選舉,首次申報,1081230,宣傳支出,亞太電信股份有限公司,70771579,0.00,100000.00,發送電信簡訊支出,金錢,臺北市內湖區****,,
1000,陳亭妃,109年立法委員選舉,首次申報,1090104,雜支支出,亞太電信股份有限公司,70771579,0.00,28120.00,電信費用,金錢,,,
1157,陳亭妃,109年立法委員選舉,首次申報,1090122,宣傳支出,亞太電信股份有限公司,70771579,0.00,30000.00,發送電信簡訊支出,金錢,臺北市內湖區****,,
1208,陳亭妃,109年立法委員選舉,首次申報,1090203,雜支支出,亞太電信股份有限公司,70771579,0.00,885.00,電信費用,金錢,,,
112,陳允萍,109年立法委員選舉,首次申報,1081108,雜支支出,三創生活,25136736,0.00,32170.00,雜項購置或修繕費用,金錢,臺北市中正區****,,
9,李問,109年立法委員選舉,首次申報,1080906,雜支支出,三創生活,25136736,0.00,4100.00,穩定器,金錢,,,
20,許智傑,109年立法委員選舉,首次申報,1080611,宣傳支出,亞太電信,70771579,0.00,40000.00,發送電信簡訊支出,金錢,南區業務一部****,,
101,許智傑,109年立法委員選舉,首次申報,1080917,宣傳支出,亞太電信,70771579,0.00,65000.00,發送電信簡訊支出,金錢,南區業務一部****,,
139,許智傑,109年立法委員選舉,首次申報,1081024,宣傳支出,亞太電信,70771579,0.00,100000.00,播送、傳送或刊登宣傳廣告支出,金錢,南區業務一部****,,
213,許智傑,109年立法委員選舉,首次申報,1081111,宣傳支出,亞太電信,70771579,0.00,100000.00,發送電信簡訊支出,金錢,南區業務一部****,,
433,許智傑,109年立法委員選舉,首次申報,1081226,宣傳支出,亞太電信,70771579,0.00,200000.00,發送電信簡訊支出,金錢,南區業務一部****,,
