1,李縉穎,109年立法委員選舉,首次申報,1081005,營利事業捐贈收入,鴻海精密工業股份有限公司,04541302,1000000.00,0.00,,金錢,新北市土城區****,,
9,李縉穎,109年立法委員選舉,首次申報,1081031,營利事業捐贈收入,鴻揚創業投資股份有限公司,97164611,1000000.00,0.00,,金錢,新北市新店區****,,
